Date,Open,High,Low,Close,Volume,Name,Score 
2012-02-29,197.86,199.17,196.45,196.73,5120543,IBM,0.42423936627142467
2012-03-01,197.23,198.47,196.93,197.53,3560706,IBM,0.4906721869734889
2012-03-02,197.1,198.89,197.06,198.81,3727970,IBM,0.10751301140302738
2012-03-05,198.36,201.19,198.3,200.66,6938659,IBM,0.5208116503020314
2012-03-06,199.14,199.64,196.81,197.26,5215871,IBM,0.9082080160662546
2012-03-07,198.09,198.57,197.31,197.77,3346878,IBM,0.28741236776136825
2012-03-08,199.24,199.99,198.65,199.81,3145893,IBM,0.14792946146803387
2012-03-09,199.98,201.1,199.72,200.62,3178143,IBM,0.49383962702000817
2012-03-12,200.93,201.57,200.23,201.0,3119666,IBM,0.8371499856084734
2012-03-13,201.72,203.9,201.61,203.78,4864835,IBM,0.8579316645929692
2012-03-14,203.78,205.15,203.64,204.72,4602609,IBM,0.07680409877843253
2012-03-15,204.94,206.18,204.74,206.0,3621170,IBM,0.3319344825370858
2012-03-16,207.03,207.52,206.01,206.01,9638129,IBM,0.8568883397135034
2012-03-19,205.71,206.53,204.5,205.72,3763177,IBM,0.9599712194194249
2012-03-20,204.74,205.0,203.7,204.25,3695026,IBM,0.08778657419392832
2012-03-21,204.32,205.77,204.3,204.69,3330241,IBM,0.9946668743898842
2012-03-22,204.0,205.99,203.96,205.49,3308534,IBM,0.5717435589502861
2012-03-23,205.89,205.96,204.56,205.48,3036189,IBM,0.5246580607963041
2012-03-26,206.45,207.92,206.32,207.77,3418255,IBM,0.7609850867639345
2012-03-27,208.46,208.66,207.0,207.18,2705065,IBM,0.3299608764567803
2012-03-28,207.44,208.69,206.27,207.29,3265696,IBM,0.09316549516017136
2012-03-29,206.09,208.5,206.02,208.27,3403665,IBM,0.4460213516176732
2012-03-30,208.74,209.12,208.01,208.65,3217344,IBM,0.04356361624076632
2012-04-02,208.96,209.69,208.09,209.47,3388035,IBM,0.7271934753172404
2012-04-03,209.31,210.69,208.54,209.5,4091491,IBM,0.06483352990518398
2012-04-04,206.22,206.98,205.19,206.05,4404078,IBM,0.5294409755518777
2012-04-05,205.15,205.68,204.46,205.47,3809119,IBM,0.9201761198080411
2012-04-09,204.4,206.17,203.37,204.94,3326810,IBM,0.9815533620833414
2012-04-10,204.94,205.74,202.17,202.33,4132997,IBM,0.6778495114296861
2012-04-11,203.99,204.32,202.46,202.58,3367363,IBM,0.9910031028710699
2012-04-12,202.8,205.56,202.35,205.32,2929585,IBM,0.40795409975598185
2012-04-13,204.32,204.65,202.8,202.8,3768117,IBM,0.16805153081808533
2012-04-16,204.74,205.97,202.72,202.72,3827191,IBM,0.05642434895062309
2012-04-17,204.57,207.64,204.15,207.45,6073651,IBM,0.04273479606220831
2012-04-18,202.43,204.07,200.0,200.13,10155310,IBM,0.6350389963627021
2012-04-19,200.03,201.26,197.52,199.51,5763201,IBM,0.5538042838900628
2012-04-20,199.83,200.12,199.09,199.6,4758663,IBM,0.45100085071982343
2012-04-23,197.89,199.1,196.79,198.62,3618928,IBM,0.776355226335387
2012-04-24,199.06,202.48,198.87,200.0,5631646,IBM,0.36053246092885083
2012-04-25,202.02,203.69,201.8,203.57,4003311,IBM,0.6834413030346772
2012-04-26,203.4,206.21,203.4,205.58,3304328,IBM,0.30798920221745596
2012-04-27,206.47,208.17,205.91,206.81,3311119,IBM,0.9851329681947024
2012-04-30,206.71,207.96,206.32,207.08,2773199,IBM,0.44091869431789343
2012-05-01,207.18,208.93,206.71,208.0,2715870,IBM,0.14589942323179117
2012-05-02,206.97,208.27,206.91,208.06,2360257,IBM,0.49785433134144574
2012-05-03,208.27,208.92,206.55,207.24,2826568,IBM,0.7768466487328579
2012-05-04,206.47,207.11,204.4,204.99,4024251,IBM,0.9226836164051623
2012-05-07,203.96,204.77,202.9,203.75,3375923,IBM,0.22250846613223352
2012-05-08,202.44,203.06,199.72,201.48,3881592,IBM,0.9057208899187413
2012-05-09,199.99,203.0,199.06,201.23,3743290,IBM,0.75865349535987
2012-05-10,201.0,203.25,200.02,200.6,3831076,IBM,0.7747040403027683
2012-05-11,199.96,202.12,199.95,201.17,2391580,IBM,0.7934077397358179
2012-05-14,199.92,200.71,198.56,199.44,3029639,IBM,0.635891640816502
2012-05-15,199.44,201.47,198.76,199.04,2987339,IBM,0.9822796257711535
2012-05-16,199.42,201.35,198.18,199.73,5001087,IBM,0.4772650164035085
2012-05-17,199.67,200.79,197.64,197.89,5627456,IBM,0.017685764218444366
2012-05-18,198.78,198.78,195.16,195.88,5737095,IBM,0.4862030864607456
2012-05-21,195.98,197.93,194.63,197.76,3831863,IBM,0.5615212812070984
2012-05-22,198.04,198.26,196.06,196.82,3567786,IBM,0.8073885461199337
2012-05-23,195.53,196.49,193.2,196.12,4066664,IBM,0.6110051638416123
2012-05-24,195.99,196.28,194.0,196.09,3569476,IBM,0.6384713049414898
2012-05-25,195.11,196.0,194.0,194.3,2903063,IBM,0.6642993011964774
2012-05-29,195.22,198.08,195.22,196.46,3618533,IBM,0.5491379804255797
2012-05-30,194.8,195.47,193.77,194.53,3602417,IBM,0.32629129185914707
2012-05-31,194.1,194.93,192.0,192.9,9290067,IBM,0.42001140631433886
2012-06-01,190.12,191.72,188.6,189.08,5206323,IBM,0.3504232884972558
2012-06-04,188.34,189.38,187.0,188.54,4625073,IBM,0.18335309269373334
2012-06-05,187.92,189.85,187.56,189.2,3556762,IBM,0.3980840790298683
2012-06-06,190.78,194.0,190.02,193.99,3645267,IBM,0.492197310561276
2012-06-07,195.28,195.83,193.94,194.44,3701066,IBM,0.6378960967815063
2012-06-08,193.71,195.14,192.7,195.14,2476647,IBM,0.29726169179216844
2012-06-11,196.6,196.7,192.37,192.51,3273511,IBM,0.44641778189177694
2012-06-12,192.14,194.67,192.14,194.55,3023630,IBM,0.22769528024606278
2012-06-13,194.36,195.19,192.34,193.1,3247653,IBM,0.6670256094015917
2012-06-14,193.0,195.83,192.74,195.1,3584945,IBM,0.7259142097059714
2012-06-15,196.08,199.27,195.4,199.1,6390633,IBM,0.889191112683437
2012-06-18,197.57,199.64,197.17,198.29,3378912,IBM,0.6009687480058779
2012-06-19,198.83,199.99,198.8,198.93,3297517,IBM,0.02102517050609909
2012-06-20,198.7,199.74,197.5,198.78,3378824,IBM,0.9715222811760531
2012-06-21,199.07,199.45,193.19,193.39,4316544,IBM,0.5668799169359197
2012-06-22,193.87,194.88,193.22,193.7,8833353,IBM,0.975343645541602
2012-06-25,192.48,193.39,191.68,192.86,3211529,IBM,0.15553549688020274
2012-06-26,193.54,193.68,190.75,191.95,3436150,IBM,0.8389061569150249
2012-06-27,192.14,193.7,190.9,193.0,2762612,IBM,0.1450872771016677
2012-06-28,191.23,192.08,188.9,191.4,3967265,IBM,0.10755739406578457
2012-06-29,194.55,195.81,192.41,195.58,5262273,IBM,0.44673834332638496
2012-07-02,196.36,197.2,194.85,195.83,2831680,IBM,0.044587049200240814
2012-07-03,195.46,196.34,194.91,195.93,1451425,IBM,0.1458500250308169
2012-07-05,194.88,196.85,193.63,195.29,2690781,IBM,0.5605415424705605
2012-07-06,193.92,193.94,189.74,191.41,4952950,IBM,0.8436168803143185
2012-07-09,190.76,191.0,188.05,189.67,3988256,IBM,0.8932680235023535
2012-07-10,190.3,191.14,185.6,186.26,4690312,IBM,0.27943937256355345
2012-07-11,186.22,187.36,183.51,185.25,5456169,IBM,0.4518588726477841
2012-07-12,184.25,184.39,181.85,183.09,4931203,IBM,0.4558273840291659
2012-07-13,183.46,186.33,183.03,186.01,3933365,IBM,0.07007953876991757
2012-07-16,185.58,186.1,184.58,184.79,3144328,IBM,0.9210936638923327
2012-07-17,185.73,186.29,183.2,183.65,5159538,IBM,0.5525236121836187
2012-07-18,184.15,188.59,183.55,188.25,8019423,IBM,0.9905242669042894
2012-07-19,193.4,196.85,192.97,195.34,10396143,IBM,0.7046351687940836
2012-07-20,194.09,194.9,192.17,192.45,4789672,IBM,0.6057700574177864
2012-07-23,189.78,191.3,188.2,190.83,3905145,IBM,0.02663816113364703
2012-07-24,190.92,191.32,188.56,190.34,3597193,IBM,0.567816294541258
2012-07-25,190.31,192.77,189.32,191.08,3833753,IBM,0.42004296966592436
2012-07-26,193.49,194.95,192.57,193.95,3284332,IBM,0.44188864553861285
2012-07-27,195.1,197.41,193.95,196.39,4177285,IBM,0.039172961986994825
2012-07-30,196.32,197.84,195.92,196.68,2787953,IBM,0.5744868189419449
2012-07-31,196.5,197.58,195.88,195.98,3507163,IBM,0.771377272207629
2012-08-01,196.96,197.85,194.72,195.18,2559365,IBM,0.07277474078474133
2012-08-02,194.12,196.6,193.02,194.45,2812511,IBM,0.8000593860517465
2012-08-03,196.48,198.95,196.16,198.52,3278231,IBM,0.3846045545332514
2012-08-06,198.76,199.94,198.52,198.76,2337738,IBM,0.2762955052580869
2012-08-07,199.43,200.88,198.8,199.93,3209644,IBM,0.544310440508388
2012-08-08,198.27,199.69,198.16,199.03,2068250,IBM,0.020350447612907052
2012-08-09,198.62,199.46,197.89,198.42,2160095,IBM,0.059331643427958936
2012-08-10,197.87,199.37,197.24,199.29,2600724,IBM,0.736963479853991
2012-08-13,198.88,199.98,197.79,199.01,2418289,IBM,0.7309600335467804
2012-08-14,198.88,199.33,197.72,198.29,2562255,IBM,0.9053264527329736
2012-08-15,198.9,199.33,197.92,198.4,2111828,IBM,0.5669786732568701
2012-08-16,198.77,201.32,198.12,200.84,2729453,IBM,0.3823123983708615
2012-08-17,201.08,202.0,200.66,201.22,2551732,IBM,0.5383303413561652
2012-08-20,200.69,201.13,200.03,200.5,2335987,IBM,0.9764946866621153
2012-08-21,200.99,201.0,198.37,198.65,3111357,IBM,0.5935689394644513
2012-08-22,198.64,198.65,196.9,197.25,3296070,IBM,0.45381795594412966
2012-08-23,197.04,197.37,195.44,195.7,2758497,IBM,0.25886106205514314
2012-08-24,194.96,198.11,194.2,197.77,2639463,IBM,0.949091637183099
2012-08-27,197.96,198.3,195.61,195.69,2498722,IBM,0.6494281067939632
2012-08-28,195.56,196.11,194.5,194.87,2539110,IBM,0.586196233433206
2012-08-29,195.13,196.04,194.9,195.08,2141398,IBM,0.5115742159294334
2012-08-30,194.77,195.47,193.18,193.37,2740995,IBM,0.8733382044767974
2012-08-31,194.31,195.95,193.46,194.85,3193352,IBM,0.6437674662905871
2012-09-04,196.61,197.17,193.25,194.54,4514860,IBM,0.2785839044897487
2012-09-05,194.41,195.85,193.89,195.04,3312634,IBM,0.22146330945813486
2012-09-06,196.26,199.46,196.11,199.1,3931624,IBM,0.34379559655985326
2012-09-07,199.12,199.5,198.08,199.5,3414148,IBM,0.9293596920204423
2012-09-10,199.39,201.82,198.73,200.95,4208243,IBM,0.18713803750905955
2012-09-11,200.55,203.46,200.51,203.27,3910647,IBM,0.9311681213585355
2012-09-12,203.52,204.65,202.96,203.77,3283950,IBM,0.661840424216998
2012-09-13,204.38,206.81,203.46,206.36,3880489,IBM,0.546075017726113
2012-09-14,206.24,207.65,206.05,206.81,4057758,IBM,0.680445216961186
2012-09-17,205.55,207.99,205.55,207.15,3276074,IBM,0.931604571803343
2012-09-18,206.88,207.88,206.48,207.07,2476249,IBM,0.9886305638517314
2012-09-19,207.55,207.57,206.01,206.43,2605577,IBM,0.6366352123436527
2012-09-20,205.85,206.99,205.3,206.18,3740487,IBM,0.1495670546491631
2012-09-21,207.36,207.94,205.92,205.98,12772715,IBM,0.5183048712898417
2012-09-24,205.02,206.06,204.9,205.29,3511197,IBM,0.9716625581507006
2012-09-25,205.6,207.32,204.95,204.98,3346760,IBM,0.48841452179393596
2012-09-26,205.05,205.98,203.9,204.0,3423397,IBM,0.10065302710125001
2012-09-27,204.37,206.9,204.14,205.91,2771977,IBM,0.3824085539994452
2012-09-28,205.66,208.32,205.31,207.45,4910277,IBM,0.34706858961343057
2012-10-01,208.01,211.75,207.94,210.47,5457453,IBM,0.2996705226558777
2012-10-02,210.96,211.47,208.5,209.84,3320927,IBM,0.2535625268272188
2012-10-03,209.94,211.3,209.3,210.51,3192215,IBM,0.30074197016376947
2012-10-04,210.28,210.97,208.53,210.39,2957540,IBM,0.3653344835157665
2012-10-05,211.15,211.79,210.06,210.59,2858352,IBM,0.8935028366109821
2012-10-08,210.02,210.64,209.21,209.82,1982625,IBM,0.59932404472369
2012-10-09,209.95,210.74,207.7,207.99,3580564,IBM,0.326202867111429
2012-10-10,207.82,208.23,205.05,205.82,4025281,IBM,0.9858625584696104
2012-10-11,206.57,207.27,205.63,205.76,2910149,IBM,0.5955515309653588
2012-10-12,205.64,207.96,205.56,207.8,2711979,IBM,0.09563540612136812
2012-10-15,208.88,209.4,207.82,208.93,3062956,IBM,0.4739371445421946
2012-10-16,209.94,211.0,209.47,211.0,5632183,IBM,0.31443848775039196
2012-10-17,201.21,203.41,198.55,200.63,12675634,IBM,0.11333518540493392
2012-10-18,199.91,200.14,194.07,194.96,9296561,IBM,0.45166645098822245
2012-10-19,195.29,196.08,193.18,193.36,6621563,IBM,0.8731778207393791
2012-10-22,193.71,194.68,192.44,194.4,4404728,IBM,0.541556580757985
2012-10-23,193.53,194.0,190.94,191.25,4427470,IBM,0.13224240771620244
2012-10-24,192.44,193.29,190.56,190.72,3738227,IBM,0.42321142344054896
2012-10-25,191.41,192.44,190.71,191.6,3250670,IBM,0.5403622889136294
2012-10-26,191.49,193.87,191.47,193.27,4006523,IBM,0.10674863003849033
2012-10-31,194.8,196.41,193.63,194.53,6052235,IBM,0.02337015447544344
2012-11-01,194.68,197.89,194.55,197.15,3758833,IBM,0.29426987999583143
2012-11-02,197.53,198.0,193.29,193.43,4260781,IBM,0.5976968857106294
2012-11-05,192.36,194.97,192.01,194.14,2736431,IBM,0.11749018684018142
2012-11-06,195.26,196.75,194.68,195.07,3281085,IBM,0.7142675613529155
2012-11-07,193.36,193.68,191.16,191.16,4746744,IBM,0.6477392822244364
2012-11-08,191.4,191.81,190.09,190.1,3542464,IBM,0.3624350781148632
2012-11-09,189.85,191.64,188.88,189.64,3671517,IBM,0.8713881651410541
2012-11-12,190.03,190.77,187.41,189.25,3067509,IBM,0.012450882728601953
2012-11-13,188.39,190.88,188.25,188.32,3407573,IBM,0.8498771182625289
2012-11-14,189.14,189.27,185.28,185.51,4404535,IBM,0.9268889780469298
2012-11-15,185.83,187.2,184.78,185.85,3412016,IBM,0.5482138787679027
2012-11-16,186.33,187.56,185.1,186.94,4660780,IBM,0.16423384384105544
2012-11-19,188.62,190.39,188.3,190.35,3588996,IBM,0.5704196705204344
2012-11-20,189.88,190.11,188.25,189.2,3170318,IBM,0.9660362520243183
2012-11-21,189.3,190.89,188.95,190.29,5189519,IBM,0.1232865429817186
2012-11-23,191.0,193.49,190.8,193.49,3877583,IBM,0.432874842830933
2012-11-26,192.45,193.37,191.77,192.88,5211360,IBM,0.6136619301622029
2012-11-27,192.08,193.05,191.0,191.23,3291094,IBM,0.9921269070739303
2012-11-28,190.98,192.04,189.27,191.98,3603596,IBM,0.3783886033654915
2012-11-29,192.75,192.9,190.2,191.53,4077834,IBM,0.48920387335801097
2012-11-30,191.75,192.0,189.5,190.07,4936587,IBM,0.0634698278357686
2012-12-03,190.76,191.3,188.36,189.48,3349685,IBM,0.2725730541677841
2012-12-04,189.71,190.75,189.02,189.36,3990733,IBM,0.4027951538455239
2012-12-05,189.01,189.46,186.94,188.65,4202974,IBM,0.5627203968491034
2012-12-06,189.17,190.18,188.41,189.7,3216900,IBM,0.8608972231681478
2012-12-07,190.14,192.2,190.11,191.95,4091940,IBM,0.9435882006011506
2012-12-10,192.17,193.54,191.65,192.62,3438406,IBM,0.7590026013698826
2012-12-11,193.18,194.8,193.15,194.2,4143997,IBM,0.7572006373354168
2012-12-12,194.6,194.75,192.46,192.95,4241964,IBM,0.9986898498569853
2012-12-13,192.18,193.05,191.37,191.99,3623185,IBM,0.36715637032032056
2012-12-14,191.69,193.4,191.26,191.76,3826833,IBM,0.5823055556089088
2012-12-17,191.76,193.91,191.76,193.62,3792450,IBM,0.2884811729864091
2012-12-18,193.85,195.92,193.84,195.69,4125879,IBM,0.1989955798333557
2012-12-19,195.46,196.45,195.0,195.08,4270591,IBM,0.517319297199903
2012-12-20,194.47,194.95,193.16,194.77,4184552,IBM,0.9453769988264731
2012-12-21,193.1,194.5,191.57,193.42,8226623,IBM,0.7989687367792644
2012-12-24,193.05,193.83,192.02,192.4,1631202,IBM,0.974735837584558
2012-12-26,192.21,193.53,190.95,191.95,2776550,IBM,0.18299267962982768
2012-12-27,191.53,193.28,190.7,192.71,3967531,IBM,0.8578587270338228
2012-12-28,191.11,192.22,189.83,189.83,3539396,IBM,0.7076331364413011
2012-12-31,189.23,191.68,188.84,191.55,4685773,IBM,0.17519884649189876
2013-01-02,194.09,196.35,193.8,196.35,4234226,IBM,0.2052435634075055
2013-01-03,195.67,196.29,194.44,195.27,3645161,IBM,0.10442611288586379
2013-01-04,194.19,194.46,192.78,193.99,3380159,IBM,0.22083519991065825
2013-01-07,193.4,193.78,192.34,193.14,2862276,IBM,0.017288690901822612
2013-01-08,192.92,193.3,191.6,192.87,3028071,IBM,0.7686574993698455
2013-01-09,193.48,193.49,191.65,192.32,3212230,IBM,0.7392731597728417
2013-01-10,192.65,192.96,191.28,192.88,3608049,IBM,0.137287847770183
2013-01-11,194.15,195.0,192.9,194.45,3880667,IBM,0.4988925488244059
2013-01-14,192.82,193.28,191.75,192.62,4174712,IBM,0.562915816088227
2013-01-15,191.31,192.73,190.39,192.5,4172034,IBM,0.7139006955457501
2013-01-16,192.0,193.18,191.35,192.59,2963020,IBM,0.7831154959900127
2013-01-17,193.85,194.46,193.24,193.65,3893754,IBM,0.3345575733238949
2013-01-18,194.03,195.0,193.8,194.47,4560073,IBM,0.4193220024465526
2013-01-22,194.36,196.08,194.01,196.08,7172283,IBM,0.9023441802634062
2013-01-23,203.5,208.58,203.36,204.72,12531796,IBM,0.5239043139036365
2013-01-24,203.91,205.06,203.08,204.42,4447452,IBM,0.14604820168435861
2013-01-25,204.45,205.18,204.13,204.97,3359187,IBM,0.6768033389359007
2013-01-28,204.85,206.22,204.29,204.93,2823715,IBM,0.7536243189604811
2013-01-29,204.34,205.73,203.64,203.9,3617743,IBM,0.07187100238433064
2013-01-30,203.69,204.88,203.19,203.52,2998524,IBM,0.1507350426587769
2013-01-31,203.32,204.47,202.96,203.07,3091506,IBM,0.7039057056259104
2013-02-01,204.65,205.35,203.84,205.18,3371154,IBM,0.8419284002714905
2013-02-04,204.19,205.02,203.57,203.79,3188819,IBM,0.7995081289826688
2013-02-05,204.31,204.75,202.51,202.79,3636837,IBM,0.3233487760347643
2013-02-06,200.39,201.29,199.56,201.02,3624203,IBM,0.4584129267254099
2013-02-07,200.62,200.91,198.68,199.74,3076793,IBM,0.4411383288273949
2013-02-08,199.97,202.09,199.68,201.68,2893254,IBM,0.3885967847176828
2013-02-11,200.98,201.95,199.75,200.16,2944651,IBM,0.28399033288304254
2013-02-12,200.01,200.74,199.02,200.04,2461779,IBM,0.005256582438231572
2013-02-13,200.65,200.95,199.57,200.09,2169757,IBM,0.9637801090679711
2013-02-14,199.73,200.32,199.26,199.65,3294126,IBM,0.7358317696402973
2013-02-15,199.98,201.25,199.82,200.98,3627887,IBM,0.5276037579819053
2013-02-19,200.6,201.89,200.22,200.32,2998317,IBM,0.34897329995154813
2013-02-20,200.62,201.72,198.86,199.31,3715411,IBM,0.7731428833324673
2013-02-21,198.63,199.07,198.11,198.33,3923051,IBM,0.17440875566664105
2013-02-22,199.23,201.09,198.84,201.09,3107976,IBM,0.0639693507015553
2013-02-25,201.67,202.49,197.51,197.51,3847976,IBM,0.08892613159328633
2013-02-26,198.63,199.9,197.84,199.14,3391562,IBM,0.5621371516296072
2013-02-27,198.89,202.75,198.6,202.33,4185545,IBM,0.9065173847038365
2013-02-28,202.18,203.12,200.79,200.83,4689998,IBM,0.754436244555956
2013-03-01,200.65,202.94,199.36,202.91,3309434,IBM,0.11849216893456771
2013-03-04,202.59,205.19,202.55,205.19,3693365,IBM,0.8774489554015398
2013-03-05,205.86,207.7,205.69,206.53,3807706,IBM,0.9818065275455853
2013-03-06,207.03,208.49,206.66,208.38,3594899,IBM,0.952561397704557
2013-03-07,208.29,209.6,208.24,209.42,3884317,IBM,0.016773478262384733
2013-03-08,209.85,210.74,209.43,210.38,3700986,IBM,0.5558508177798327
2013-03-11,210.04,210.2,209.04,210.08,3049701,IBM,0.6296181799746862
2013-03-12,209.4,210.73,209.09,210.55,3592096,IBM,0.21055383386895987
2013-03-13,210.2,212.36,209.77,212.06,3357146,IBM,0.5303990774978132
2013-03-14,212.15,215.86,212.15,215.8,5506969,IBM,0.06079532453198366
2013-03-15,215.38,215.9,213.41,214.92,7937244,IBM,0.008958896539891903
2013-03-18,212.9,214.5,212.64,213.21,3006125,IBM,0.48021839762191654
2013-03-19,214.13,215.12,211.83,213.44,3198877,IBM,0.8063119971820883
2013-03-20,214.76,215.82,214.3,215.06,3020648,IBM,0.8341853217064414
2013-03-21,212.96,213.0,210.11,212.26,5830566,IBM,0.7665268649943463
2013-03-22,212.21,213.17,211.62,212.08,3031457,IBM,0.8972737144438389
2013-03-25,212.54,212.81,210.05,210.74,3242463,IBM,0.6629784988085241
2013-03-26,211.77,212.5,211.5,212.36,2300240,IBM,0.5165620821375084
2013-03-27,210.96,212.16,210.1,210.89,3223381,IBM,0.7425582999417871
2013-03-28,209.83,213.44,209.74,213.3,3752999,IBM,0.5108938486265248
2013-04-01,212.8,213.5,211.25,212.38,2144926,IBM,0.7247329421404471
2013-04-02,212.92,214.71,211.57,214.36,3117150,IBM,0.8665457111402708
2013-04-03,214.32,214.89,212.63,212.66,3128818,IBM,0.5576636299949241
2013-04-04,212.77,212.93,210.04,211.31,3709490,IBM,0.7740987765332189
2013-04-05,209.1,209.84,206.34,209.41,4148177,IBM,0.7367335323138539
2013-04-08,209.07,209.32,207.33,209.32,2351166,IBM,0.3232982089604106
2013-04-09,209.56,210.0,208.61,209.22,2577249,IBM,0.29039532626741826
2013-04-10,211.86,212.51,210.47,212.0,3524112,IBM,0.8395021431789287
2013-04-11,211.5,213.09,210.85,212.92,3655566,IBM,0.34865250630164013
2013-04-12,210.79,211.49,209.78,211.38,3165897,IBM,0.4041614106320751
2013-04-15,210.44,211.69,209.26,209.26,4218575,IBM,0.7192125348889613
2013-04-16,210.84,212.0,209.2,212.0,2860054,IBM,0.20732921743192279
2013-04-17,210.53,211.09,209.5,209.67,3269874,IBM,0.5483925341982349
2013-04-18,210.11,210.25,206.15,207.15,6501970,IBM,0.1139604133557055
2013-04-19,195.74,196.5,189.76,190.0,18848883,IBM,0.5448647378268421
2013-04-22,191.15,191.38,187.68,187.83,9847065,IBM,0.9650440220951019
2013-04-23,189.27,192.56,188.61,191.61,6301279,IBM,0.7923665296809992
2013-04-24,192.16,192.5,191.09,191.71,3694008,IBM,0.41253651866232377
2013-04-25,192.69,195.17,192.32,193.95,4651956,IBM,0.29289962517883483
2013-04-26,194.16,194.71,193.25,194.31,3490234,IBM,0.24362801496253228
2013-04-29,194.78,199.68,194.65,199.15,5937395,IBM,0.06184201843837067
2013-04-30,199.13,202.59,197.35,202.54,7540835,IBM,0.8400861155457005
2013-05-01,201.87,202.17,199.2,199.63,4899267,IBM,0.260959956990349
2013-05-02,200.12,202.43,199.75,202.39,3946539,IBM,0.8975155860718651
2013-05-03,203.94,205.32,203.75,204.51,4494744,IBM,0.9942883052656765
2013-05-06,203.79,203.99,201.52,202.78,4827188,IBM,0.6869510837036682
2013-05-07,202.81,203.73,201.65,203.63,3450976,IBM,0.6445304592335804
2013-05-08,202.94,204.85,202.51,204.82,3602292,IBM,0.6652594559036136
2013-05-09,204.69,205.0,202.72,203.24,3542923,IBM,0.2207431462015501
2013-05-10,203.37,204.53,202.82,204.47,3279558,IBM,0.2612426414789021
2013-05-13,204.18,204.47,202.22,202.47,3651831,IBM,0.8154115563556864
2013-05-14,202.09,203.67,202.08,203.21,3701203,IBM,0.20852162979455235
2013-05-15,202.25,203.68,202.04,203.32,4030080,IBM,0.6399789010840969
2013-05-16,204.0,206.59,204.0,204.69,4506972,IBM,0.48869573610149375
2013-05-17,205.25,209.5,204.99,208.44,5704295,IBM,0.15406840990321657
2013-05-20,208.02,209.15,207.42,207.6,3614453,IBM,0.4282349097755247
2013-05-21,207.24,209.48,207.0,208.65,2982927,IBM,0.28997469132450737
2013-05-22,208.5,210.15,206.12,206.99,5187131,IBM,0.06312057151698747
2013-05-23,205.48,208.61,205.13,206.16,5180440,IBM,0.11562108078594646
2013-05-24,204.69,206.43,204.42,205.72,3295737,IBM,0.3321877787786566
2013-05-28,207.44,208.59,207.16,207.78,4011700,IBM,0.15164488630550388
2013-05-29,206.22,208.42,206.04,207.92,3439413,IBM,0.12396282573301376
2013-05-30,206.97,210.99,206.97,209.36,4400197,IBM,0.5879790540454279
2013-05-31,208.59,211.98,208.02,208.02,4950406,IBM,0.9102970132199505
2013-06-03,208.25,210.05,207.33,208.95,3323648,IBM,0.5861353997457371
2013-06-04,208.6,209.0,205.08,206.19,3598659,IBM,0.5299799342337185
2013-06-05,205.16,206.29,202.4,202.74,4215365,IBM,0.8450147805533321
2013-06-06,203.23,204.2,201.47,203.8,3679532,IBM,0.20858876598611975
2013-06-07,204.85,206.35,204.11,206.35,2953540,IBM,0.8723289454945549
2013-06-10,206.97,206.98,204.9,205.02,2652420,IBM,0.24947078575565795
2013-06-11,203.17,205.95,202.51,203.98,2813120,IBM,0.4135542739911694
2013-06-12,204.59,205.23,200.51,201.2,3409855,IBM,0.5740392472250863
2013-06-13,201.01,204.4,200.34,203.77,2899698,IBM,0.6153742662775759
2013-06-14,203.97,204.74,201.81,202.2,2604459,IBM,0.7140657985210185
2013-06-17,203.44,205.17,202.55,203.04,3220009,IBM,0.7724933068429584
2013-06-18,203.02,206.09,202.87,204.87,3278151,IBM,0.3122707867162302
2013-06-19,204.44,205.03,201.93,201.94,2846204,IBM,0.6579140123304279
2013-06-20,200.67,201.7,197.28,197.35,4516329,IBM,0.2036724686658321
2013-06-21,198.5,198.52,193.54,195.46,8918918,IBM,0.6076674560462609
2013-06-24,193.99,194.91,191.34,193.54,4356153,IBM,0.28851316909127944
2013-06-25,195.31,195.59,193.15,194.98,3848021,IBM,0.9013777869457391
2013-06-26,195.97,196.23,194.5,194.86,3320202,IBM,0.21165066359475204
2013-06-27,196.05,196.9,195.29,195.65,3519332,IBM,0.9901759545780782
2013-06-28,191.73,192.66,188.41,191.11,10056856,IBM,0.35719401847278864
2013-07-01,192.15,193.8,191.12,191.28,4442422,IBM,0.8794282766467839
2013-07-02,190.78,193.23,190.26,191.5,3657855,IBM,0.7876187763909186
2013-07-03,190.98,194.22,190.51,193.25,1878313,IBM,0.6029231828701918
2013-07-05,194.49,195.16,192.35,194.93,2407971,IBM,0.9451692580248878
2013-07-08,195.6,195.78,194.61,194.98,2948458,IBM,0.03813218967643206
2013-07-09,191.88,192.8,190.78,191.3,5204685,IBM,0.7818058900698834
2013-07-10,191.51,193.43,191.27,192.25,3891960,IBM,0.7489647897645363
2013-07-11,193.78,194.11,192.61,192.8,4179123,IBM,0.2447028711160868
2013-07-12,193.07,193.7,191.59,192.07,4495892,IBM,0.8368409855211842
2013-07-15,192.42,194.89,191.68,194.0,5678238,IBM,0.9394426747868866
2013-07-16,194.04,194.58,192.68,193.85,3747394,IBM,0.7975152391325875
2013-07-17,194.72,194.89,193.03,194.55,6868411,IBM,0.14650770826140214
2013-07-18,198.27,200.94,195.99,197.99,8394310,IBM,0.7960982575633181
2013-07-19,197.91,197.99,193.24,193.54,6998591,IBM,0.014275459948435043
2013-07-22,193.4,195.79,193.28,194.09,3399461,IBM,0.9589930370805195
